dim,hidden_mult,activation,dtype,fp8,class,device,measurement,value
512,8,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),3.146633302094415
512,8,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),5.823220894671977
512,8,relu,bfloat16,False,MLP,mps,Forward Time (ms),5.599362496286631
512,8,relu,bfloat16,False,MLP,mps,Backward Time (ms),10.351937502855435
512,8,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),4.95570829953067
512,8,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.11098339711316
512,8,relu2,float32,False,MLP,mps,Forward Time (ms),3.9708750031422824
512,8,relu2,float32,False,MLP,mps,Backward Time (ms),7.265929196728393
512,8,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),3.074041596846655
512,8,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),5.945237603737041
512,8,relu2,float16,False,MLP,mps,Forward Time (ms),4.292712500318885
512,8,relu2,float16,False,MLP,mps,Backward Time (ms),7.242366700666025
512,8,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),3.091291699092835
512,8,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),5.763866699999198
512,8,relu2,bfloat16,False,MLP,mps,Forward Time (ms),6.585445802193135
512,8,relu2,bfloat16,False,MLP,mps,Backward Time (ms),11.359516700031236
512,8,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),5.077162501402199
512,8,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.100379195297137
512,8,silu,float32,False,MLP,mps,Forward Time (ms),3.0612333968747407
512,8,silu,float32,False,MLP,mps,Backward Time (ms),5.9825583070050925
512,8,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),3.1916958978399634
512,8,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),6.0807415982708335
512,8,silu,float16,False,MLP,mps,Forward Time (ms),3.7027457961812615
512,8,silu,float16,False,MLP,mps,Backward Time (ms),6.205929204588756
512,8,silu,float16,False,PreCompiledMLP,mps,Forward Time (ms),3.1007208046503365
512,8,silu,float16,False,PreCompiledMLP,mps,Backward Time (ms),5.62965419376269
512,8,silu,bfloat16,False,MLP,mps,Forward Time (ms),5.794779199641198
512,8,silu,bfloat16,False,MLP,mps,Backward Time (ms),10.311487497529015
512,8,silu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),5.01007079728879
512,8,silu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.089954203227535
1024,2,relu,float32,False,MLP,mps,Forward Time (ms),2.7262582967523485
1024,2,relu,float32,False,MLP,mps,Backward Time (ms),6.077395903412253
1024,2,relu,float32,False,PreCompiledMLP,mps,Forward Time (ms),2.684579201741144
1024,2,relu,float32,False,PreCompiledMLP,mps,Backward Time (ms),6.070266698952764
1024,2,relu,float16,False,MLP,mps,Forward Time (ms),3.292004205286503
1024,2,relu,float16,False,MLP,mps,Backward Time (ms),6.372979091247544
1024,2,relu,float16,False,PreCompiledMLP,mps,Forward Time (ms),2.9609542049001902
1024,2,relu,float16,False,PreCompiledMLP,mps,Backward Time (ms),5.961654195562005
1024,2,relu,bfloat16,False,MLP,mps,Forward Time (ms),5.739958299091086
1024,2,relu,bfloat16,False,MLP,mps,Backward Time (ms),12.159170903032646
1024,2,relu,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),5.794466694351286
1024,2,relu,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.67244160710834
1024,2,relu2,float32,False,MLP,mps,Forward Time (ms),4.535095801111311
1024,2,relu2,float32,False,MLP,mps,Backward Time (ms),60.80450839945115
1024,2,relu2,float32,False,PreCompiledMLP,mps,Forward Time (ms),3.0875708034727722
1024,2,relu2,float32,False,PreCompiledMLP,mps,Backward Time (ms),6.004674994619563
1024,2,relu2,float16,False,MLP,mps,Forward Time (ms),5.10137919918634
1024,2,relu2,float16,False,MLP,mps,Backward Time (ms),12.129191600251943
1024,2,relu2,float16,False,PreCompiledMLP,mps,Forward Time (ms),3.2926457992289215
1024,2,relu2,float16,False,PreCompiledMLP,mps,Backward Time (ms),6.240162497851998
1024,2,relu2,bfloat16,False,MLP,mps,Forward Time (ms),6.402075005462393
1024,2,relu2,bfloat16,False,MLP,mps,Backward Time (ms),10.786170791834593
1024,2,relu2,bfloat16,False,PreCompiledMLP,mps,Forward Time (ms),4.802124999696389
1024,2,relu2,bfloat16,False,PreCompiledMLP,mps,Backward Time (ms),9.028579201549292
1024,2,silu,float32,False,MLP,mps,Forward Time (ms),2.7119916980154812
1024,2,silu,float32,False,MLP,mps,Backward Time (ms),5.923900002380833
1024,2,silu,float32,False,PreCompiledMLP,mps,Forward Time (ms),2.744400000665337
1024,2,silu,float32,False,PreCompiledMLP,mps,Backward Time (ms),5.991850001737475
